mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,mean_loss,std_folds,param_set_index
0.004882383346557617,0.00015415013292673668,0.0017783164978027344,3.120111354354546e-05,0.1,{'C': 0.1},-0.0033638790648317456,-4.263138730255157e-06,-0.00011128340088078499,-0.0008134695860076136,-7.960578061460699e-05,-0.0008745001942130012,0.0012784679449834087,1,-4.961026768696879e-05,-8.06563344302795e-05,-7.855053432639533e-05,-7.215966772387498e-05,-7.892453890620038e-05,-7.19802686147438e-05,1.1550883299445364e-05,0.0008745001942130012,0.0012784679449834087,0
0.004518699645996094,0.0002306626205356113,0.0017194747924804688,7.276541283681043e-05,1.0,{'C': 1},-0.004847609390598914,-1.226285798200526e-07,-2.8860221442528216e-05,-0.0002470829108075348,-1.894018311553839e-05,-0.0010285230669088668,0.001911662100412817,2,-6.904826935253287e-06,-1.1661182424190582e-05,-1.0752467978851566e-05,-1.069660258555819e-05,-1.1579090901572201e-05,-1.0318834165085166e-05,1.7536441212444964e-06,0.0010285230669088668,0.001911662100412817,1
0.004000234603881836,0.0003820934382344604,0.001648712158203125,0.00022409999076436883,10.0,{'C': 10},-0.005145501444565734,-3.900442063232748e-10,-1.3296550184620634e-07,-0.017313549917528738,-8.907927369376639e-07,-0.004492015102075492,0.006713332976809769,3,-4.2680750020532913e-07,-1.7366602885416682e-06,-1.7565201268232798e-06,-3.314067264730244e-06,-2.252496150140357e-06,-1.8973102660881755e-06,9.318117909213463e-07,0.004492015102075492,0.006713332976809769,2
0.00473179817199707,0.0011085081793656192,0.0014214038848876954,6.132474388077775e-05,100.0,{'C': 100},-0.017487181075142473,-5.843706310067205e-11,-2.998872367074271e-08,-0.01970226449558101,-2.409102675555076e-07,-0.007437943305630354,0.009136363884814716,4,-5.447644361427605e-07,-5.88607980127202e-07,-4.464962156277558e-07,-2.4588714431723303e-06,-7.500206516257132e-07,-9.577521453391523e-07,7.56930698033838e-07,0.007437943305630354,0.009136363884814716,3
